2021-02-06 20:08:41,669 (INFO) ================== new session ==================
2021-02-06 20:08:41,672 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service] Initialization
2021-02-06 20:08:41,676 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Extension Service] Initialization
2021-02-06 20:08:41,677 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Game Service] Initialization
2021-02-06 20:08:41,681 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Hotkey Service] Initialization
2021-02-06 20:08:41,770 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Window Service] Initialization
2021-02-06 20:08:42,573 (WARN) </windows/background.html> () - A cookie associated with a cross-site resource at https://doubleclick.net/ was set without the `SameSite` attribute. A future release of Chrome will only deliver cookies with cross-site requests if they are set with `SameSite=None` and `Secure`. You can review cookies in developer tools under Application>Storage>Cookies and see more details at https://www.chromestatus.com/feature/5088147346030592 and https://www.chromestatus.com/feature/5633521622188032.
2021-02-06 20:08:42,594 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Extension Service] Event listeners have been enabled
2021-02-06 20:08:42,610 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Window Service] Event listeners have been enabled
2021-02-06 20:08:42,653 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Hotkey Service] Event listeners have been enabled
2021-02-06 20:08:42,658 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Game Service] Event listeners have been enabled
2021-02-06 20:08:42,675 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service] Setting required features: ["me","match_info","location","inventory","rank","match_state","team","roster","kill_feed","kill","death","revive","damage"]
2021-02-06 20:08:42,784 (WARN) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service] Failed to set required features: Provider did not set features yet. (Retrying in 5 seconds.)
2021-02-06 20:08:42,807 (WARN) </windows/background.html> () - A cookie associated with a cross-site resource at http://overwolf.com/ was set without the `SameSite` attribute. A future release of Chrome will only deliver cookies with cross-site requests if they are set with `SameSite=None` and `Secure`. You can review cookies in developer tools under Application>Storage>Cookies and see more details at https://www.chromestatus.com/feature/5088147346030592 and https://www.chromestatus.com/feature/5633521622188032.
2021-02-06 20:08:43,391 (WARN) </windows/background.html> () - A cookie associated with a cross-site resource at https://tracker.gg/ was set without the `SameSite` attribute. A future release of Chrome will only deliver cookies with cross-site requests if they are set with `SameSite=None` and `Secure`. You can review cookies in developer tools under Application>Storage>Cookies and see more details at https://www.chromestatus.com/feature/5088147346030592 and https://www.chromestatus.com/feature/5633521622188032.
2021-02-06 20:08:43,468 (WARN) </windows/background.html> () - A cookie associated with a cross-site resource at http://thetrackernetwork.com/ was set without the `SameSite` attribute. A future release of Chrome will only deliver cookies with cross-site requests if they are set with `SameSite=None` and `Secure`. You can review cookies in developer tools under Application>Storage>Cookies and see more details at https://www.chromestatus.com/feature/5088147346030592 and https://www.chromestatus.com/feature/5633521622188032.
2021-02-06 20:08:47,798 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service] Setting required features: ["me","match_info","location","inventory","rank","match_state","team","roster","kill_feed","kill","death","revive","damage"]
2021-02-06 20:08:47,816 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service] Required features have been set: ["rank","match_state","kill","death","team","me","location","revive","roster","kill_feed","match_info","inventory","damage"]
2021-02-06 20:08:47,819 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service] Event listeners have been enabled
2021-02-06 20:08:52,782 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Extension Service] Update status: UpToDate
2021-02-06 20:12:56,698 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-163\",\"y\":\"-84\",\"z\":\"31\"}"}},"feature":"location"}
2021-02-06 20:12:57,205 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-164\",\"y\":\"-84\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:12:58,717 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-164\",\"y\":\"-83\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:12:59,729 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-163\",\"y\":\"-83\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:12:59,828 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_6":"null"}},"feature":"roster"}
2021-02-06 20:13:00,135 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inUse":"{\"inUse\":\"P2020\"}"}},"feature":"inventory"}
2021-02-06 20:13:00,240 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-162\",\"y\":\"-83\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:00,573 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"local_player_name\": \"CannonDeLuce\",\r\n  \"attackerName\": \"LUMALUXES\",\r\n  \"victimName\": \"francesco.leonardo.nicolo\",\r\n  \"weaponName\": \"mozambique\",\r\n  \"action\": \"kill\"\r\n}"}
2021-02-06 20:13:00,575 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"tabs":"{\"kills\":2,\"spectators\":0,\"teams\":16,\"players\":47,\"damage\":286,\"cash\":15}"}},"feature":"match_info"}
2021-02-06 20:13:01,248 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-161\",\"y\":\"-82\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:01,477 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inUse":"{\"inUse\":\"VK-47 Flatline\"}"}},"feature":"inventory"}
2021-02-06 20:13:01,547 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"ultimate_cooldown":"{\"ultimate_cooldown\":\"45\"}"}},"feature":"me"}
2021-02-06 20:13:02,258 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-160\",\"y\":\"-82\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:02,777 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-160\",\"y\":\"-81\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:03,271 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-160\",\"y\":\"-79\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:03,272 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_0":"{\"name\":\"127\",\"amount\":\"30\"}"}},"feature":"inventory"}
2021-02-06 20:13:03,761 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-160\",\"y\":\"-78\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:04,150 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_4":"{\"name\":\"134\",\"amount\":\"2\"}"}},"feature":"inventory"}
2021-02-06 20:13:04,152 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_5":"{\"name\":\"132\",\"amount\":\"2\"}"}},"feature":"inventory"}
2021-02-06 20:13:04,154 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_6":"{\"name\":\"158\",\"amount\":\"1\"}"}},"feature":"inventory"}
2021-02-06 20:13:04,157 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_7":"{\"name\":\"181\",\"amount\":\"1\"}"}},"feature":"inventory"}
2021-02-06 20:13:04,516 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_4":"{\"name\":\"134\",\"amount\":\"4\"}"}},"feature":"inventory"}
2021-02-06 20:13:04,779 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-160\",\"y\":\"-77\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:05,042 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_5":"null"}},"feature":"roster"}
2021-02-06 20:13:06,300 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-160\",\"y\":\"-78\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:06,699 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inUse":"{\"inUse\":\"P2020\"}"}},"feature":"inventory"}
2021-02-06 20:13:07,284 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-160\",\"y\":\"-77\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:07,630 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"weapons":"{\"weapon0\":\"Volt SMG\",\"weapon1\":\"VK-47 Flatline\"}"}},"feature":"inventory"}
2021-02-06 20:13:07,775 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inUse":"{\"inUse\":\"Volt SMG\"}"}},"feature":"inventory"}
2021-02-06 20:13:08,832 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_1":"{\"name\":\"125\",\"amount\":\"20\"}"}},"feature":"inventory"}
2021-02-06 20:13:08,842 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_2":"{\"name\":\"124\",\"amount\":\"60\"}"}},"feature":"inventory"}
2021-02-06 20:13:08,844 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_3":"{\"name\":\"124\",\"amount\":\"19\"}"}},"feature":"inventory"}
2021-02-06 20:13:08,847 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_4":"{\"name\":\"131\",\"amount\":\"1\"}"}},"feature":"inventory"}
2021-02-06 20:13:08,849 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_5":"{\"name\":\"134\",\"amount\":\"4\"}"}},"feature":"inventory"}
2021-02-06 20:13:08,851 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_6":"{\"name\":\"132\",\"amount\":\"2\"}"}},"feature":"inventory"}
2021-02-06 20:13:08,852 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_7":"{\"name\":\"158\",\"amount\":\"1\"}"}},"feature":"inventory"}
2021-02-06 20:13:09,137 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_1":"{\"name\":\"125\",\"amount\":\"40\"}"}},"feature":"inventory"}
2021-02-06 20:13:09,590 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"ultimate_cooldown":"{\"ultimate_cooldown\":\"50\"}"}},"feature":"me"}
2021-02-06 20:13:11,052 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_3":"{\"name\":\"131\",\"amount\":\"1\"}"}},"feature":"inventory"}
2021-02-06 20:13:11,053 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_4":"{\"name\":\"134\",\"amount\":\"4\"}"}},"feature":"inventory"}
2021-02-06 20:13:11,054 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_5":"{\"name\":\"132\",\"amount\":\"2\"}"}},"feature":"inventory"}
2021-02-06 20:13:11,055 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_6":"{\"name\":\"158\",\"amount\":\"1\"}"}},"feature":"inventory"}
2021-02-06 20:13:11,063 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_7":"{}"}},"feature":"inventory"}
2021-02-06 20:13:11,639 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_2":"{\"name\":\"124\",\"amount\":\"40\"}"}},"feature":"inventory"}
2021-02-06 20:13:12,227 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_2":"{\"name\":\"124\",\"amount\":\"20\"}"}},"feature":"inventory"}
2021-02-06 20:13:12,741 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_2":"{\"name\":\"131\",\"amount\":\"1\"}"}},"feature":"inventory"}
2021-02-06 20:13:12,743 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_3":"{\"name\":\"134\",\"amount\":\"4\"}"}},"feature":"inventory"}
2021-02-06 20:13:12,748 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_4":"{\"name\":\"132\",\"amount\":\"2\"}"}},"feature":"inventory"}
2021-02-06 20:13:12,751 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_5":"{\"name\":\"158\",\"amount\":\"1\"}"}},"feature":"inventory"}
2021-02-06 20:13:12,754 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_6":"{}"}},"feature":"inventory"}
2021-02-06 20:13:13,800 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-159\",\"y\":\"-78\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:14,293 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-159\",\"y\":\"-79\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:14,801 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-160\",\"y\":\"-80\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:14,804 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inUse":"{\"inUse\":\"Melee\"}"}},"feature":"inventory"}
2021-02-06 20:13:15,297 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-160\",\"y\":\"-82\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:15,802 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-161\",\"y\":\"-83\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:16,297 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-162\",\"y\":\"-83\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:16,797 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-163\",\"y\":\"-83\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:17,294 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-164\",\"y\":\"-84\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:17,327 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_1":"{\"name\":\"125\",\"amount\":\"60\"}"}},"feature":"inventory"}
2021-02-06 20:13:18,583 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"ultimate_cooldown":"{\"ultimate_cooldown\":\"55\"}"}},"feature":"me"}
2021-02-06 20:13:18,817 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-163\",\"y\":\"-85\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:19,310 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-162\",\"y\":\"-85\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:19,820 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-161\",\"y\":\"-85\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:20,308 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-159\",\"y\":\"-85\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:20,603 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"local_player_name\": \"CannonDeLuce\",\r\n  \"attackerName\": \"lhchase9\",\r\n  \"victimName\": \"LUMALUXES\",\r\n  \"weaponName\": \"spitfire\",\r\n  \"action\": \"knockdown\"\r\n}"}
2021-02-06 20:13:20,809 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-158\",\"y\":\"-84\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:21,323 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-156\",\"y\":\"-84\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:21,840 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-155\",\"y\":\"-84\",\"z\":\"31\"}"}},"feature":"location"}
2021-02-06 20:13:22,351 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-155\",\"y\":\"-83\",\"z\":\"30\"}"}},"feature":"location"}
2021-02-06 20:13:22,853 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-154\",\"y\":\"-83\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:23,345 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-154\",\"y\":\"-82\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:23,848 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-153\",\"y\":\"-81\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:24,346 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-153\",\"y\":\"-80\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:24,850 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-152\",\"y\":\"-79\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:25,349 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-153\",\"y\":\"-78\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:25,850 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-154\",\"y\":\"-76\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:26,354 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-155\",\"y\":\"-75\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:26,859 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-156\",\"y\":\"-74\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:27,378 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-157\",\"y\":\"-73\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:27,637 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"ultimate_cooldown":"{\"ultimate_cooldown\":\"60\"}"}},"feature":"me"}
2021-02-06 20:13:27,881 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-158\",\"y\":\"-72\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:28,376 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-159\",\"y\":\"-71\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:28,878 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-160\",\"y\":\"-70\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:29,375 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-161\",\"y\":\"-68\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:29,648 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"local_player_name\": \"CannonDeLuce\",\r\n  \"attackerName\": \"Popetatoes\",\r\n  \"victimName\": \"lhchase9\",\r\n  \"weaponName\": \"alternator\",\r\n  \"action\": \"knockdown\"\r\n}"}
2021-02-06 20:13:29,870 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-162\",\"y\":\"-67\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:30,378 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-163\",\"y\":\"-66\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:30,879 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-164\",\"y\":\"-66\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:31,374 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-165\",\"y\":\"-65\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:31,877 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-167\",\"y\":\"-64\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:32,377 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-168\",\"y\":\"-64\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:32,880 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-170\",\"y\":\"-63\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:33,380 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-171\",\"y\":\"-63\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:33,875 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-173\",\"y\":\"-63\",\"z\":\"27\"}"}},"feature":"location"}
2021-02-06 20:13:34,170 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"tabs":"{\"kills\":2,\"spectators\":0,\"teams\":16,\"players\":47,\"damage\":286,\"cash\":20}"}},"feature":"match_info"}
2021-02-06 20:13:34,371 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-174\",\"y\":\"-62\",\"z\":\"26\"}"}},"feature":"location"}
2021-02-06 20:13:35,876 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-173\",\"y\":\"-62\",\"z\":\"26\"}"}},"feature":"location"}
2021-02-06 20:13:36,375 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-174\",\"y\":\"-62\",\"z\":\"26\"}"}},"feature":"location"}
2021-02-06 20:13:37,684 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"ultimate_cooldown":"{\"ultimate_cooldown\":\"65\"}"}},"feature":"me"}
2021-02-06 20:13:37,879 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-173\",\"y\":\"-62\",\"z\":\"26\"}"}},"feature":"location"}
2021-02-06 20:13:38,382 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-174\",\"y\":\"-61\",\"z\":\"26\"}"}},"feature":"location"}
2021-02-06 20:13:38,877 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-174\",\"y\":\"-60\",\"z\":\"26\"}"}},"feature":"location"}
2021-02-06 20:13:39,377 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-173\",\"y\":\"-59\",\"z\":\"26\"}"}},"feature":"location"}
2021-02-06 20:13:39,870 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-173\",\"y\":\"-58\",\"z\":\"26\"}"}},"feature":"location"}
2021-02-06 20:13:40,384 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"-172\",\"y\":\"-57\",\"z\":\"27\"}"}},"feature":"location"}
